Soil_Type,Soil_pH,Moisture_Level,Season,Location_Region,Previous_Crop,Recommended_Crop
Sandy,8.24,High,Winter,Gujarat,Pulses,Rice
Alluvial,7.25,Low,Winter,Punjab,Pulses,Maize
Black,8.02,Low,Summer,Punjab,Pulses,Groundnut
Black,5.12,Low,Winter,Bihar,Wheat,Cumin
Loamy,8.29,Low,Winter,Tamil Nadu,Cotton,Soybean
Clay,6.81,Medium,Rabi,Bihar,Pulses,Sugarcane
Loamy,7.92,Medium,Zaid,Uttar Pradesh,None,Cumin
Clay,5.56,High,Rabi,Bihar,Maize,Cumin
Black,6.79,Low,Rabi,Karnataka,Pulses,Pulses
Black,5.32,Low,Kharif,Uttar Pradesh,Rice,Pulses
Clay,6.29,Low,Winter,Bihar,Cotton,Banana
Black,5.97,High,Winter,Haryana,Groundnut,Pulses
Red,8.3,Low,Summer,Punjab,Wheat,Wheat
Loamy,4.85,Low,Winter,Gujarat,Rice,Maize
Alluvial,7.48,High,Zaid,Maharashtra,Maize,Groundnut
Black,5.38,Low,Summer,Uttar Pradesh,Rice,Banana
Black,5.64,Medium,Kharif,Karnataka,Wheat,Soybean
Laterite,7.17,High,Zaid,Haryana,Pulses,Pulses
Clay,6.11,High,Summer,Kerala,Cotton,Cumin
Loamy,8.39,Medium,Zaid,Maharashtra,Maize,Banana
Clay,7.79,High,Winter,Karnataka,None,Cotton
Red,5.97,Medium,Zaid,Uttar Pradesh,Groundnut,Pulses
Loamy,8.34,High,Zaid,Telangana,Cotton,Wheat
Laterite,6.52,Low,Zaid,Uttar Pradesh,None,Groundnut
Clay,8.0,Medium,Kharif,Maharashtra,Groundnut,Maize
Clay,6.46,Medium,Summer,Maharashtra,Groundnut,Wheat
Loamy,4.56,Medium,Zaid,Haryana,Wheat,Groundnut
Red,5.77,High,Winter,Karnataka,Pulses,Rice
Sandy,8.32,High,Zaid,Tamil Nadu,Sugarcane,Soybean
Red,7.18,Low,Rabi,Gujarat,Maize,Banana
Black,4.86,High,Zaid,Tamil Nadu,Wheat,Wheat
Clay,5.62,Medium,Zaid,Maharashtra,Sugarcane,Pulses
Sandy,8.5,Medium,Summer,Tamil Nadu,Wheat,Groundnut
Laterite,7.61,High,Rabi,Tamil Nadu,None,Wheat
Sandy,5.71,Medium,Winter,Punjab,Pulses,Cumin
Loamy,6.1,Low,Kharif,Kerala,Groundnut,Wheat
Clay,5.67,Low,Rabi,Kerala,Sugarcane,Pulses
Loamy,7.79,Medium,Rabi,Karnataka,Wheat,Groundnut
Sandy,5.45,High,Rabi,Gujarat,None,Banana
Loamy,5.49,High,Winter,Maharashtra,Pulses,Maize
Clay,7.84,Medium,Kharif,Kerala,Groundnut,Sugarcane
Red,6.53,High,Kharif,Gujarat,Cotton,Cumin
Red,7.54,Medium,Zaid,Telangana,Wheat,Groundnut
Clay,5.56,Medium,Summer,Haryana,Pulses,Cotton
Sandy,5.54,Medium,Rabi,Gujarat,Pulses,Rice
Sandy,4.6,Low,Winter,Kerala,Cotton,Rice
Alluvial,5.63,High,Winter,Kerala,Maize,Sugarcane
Red,6.87,High,Zaid,Maharashtra,Maize,Wheat
Sandy,6.77,High,Summer,Haryana,Sugarcane,Cotton
Black,7.25,High,Rabi,Haryana,Pulses,Maize
Alluvial,7.98,Low,Summer,Punjab,Groundnut,Wheat
Clay,4.58,High,Winter,Gujarat,Wheat,Maize
Laterite,4.62,High,Kharif,Maharashtra,Maize,Cumin
Sandy,5.66,Medium,Kharif,Maharashtra,Maize,Rice
Sandy,7.68,Low,Zaid,Gujarat,None,Cotton
Loamy,8.07,High,Zaid,Tamil Nadu,Groundnut,Sugarcane
Sandy,5.17,Medium,Rabi,Punjab,Wheat,Banana
Loamy,5.57,Medium,Rabi,Haryana,Wheat,Maize
Alluvial,7.96,Medium,Rabi,Tamil Nadu,Rice,Groundnut
Loamy,5.5,Low,Winter,Telangana,Groundnut,Maize
Loamy,7.06,Low,Kharif,Gujarat,Cotton,Sugarcane
Clay,4.97,High,Kharif,Bihar,None,Wheat
Red,8.3,Low,Rabi,Tamil Nadu,None,Sugarcane
Sandy,7.27,High,Winter,Bihar,Cotton,Banana
Laterite,6.71,Medium,Zaid,Maharashtra,Pulses,Rice
Clay,8.23,Medium,Kharif,Gujarat,Groundnut,Banana
Loamy,6.81,High,Summer,Kerala,Pulses,Groundnut
Alluvial,8.26,Medium,Kharif,Telangana,None,Wheat
Red,5.98,Low,Zaid,Punjab,Pulses,Banana
Red,6.36,Low,Zaid,Kerala,Pulses,Groundnut
Black,4.56,High,Rabi,Karnataka,Rice,Rice
Alluvial,4.84,Medium,Kharif,Maharashtra,Rice,Rice
Alluvial,5.43,High,Kharif,Haryana,Pulses,Wheat
Loamy,7.77,Medium,Zaid,Maharashtra,Wheat,Maize
Red,7.79,Low,Kharif,Kerala,Rice,Cumin
Laterite,6.68,High,Zaid,Kerala,Rice,Wheat
Laterite,6.48,Medium,Winter,Tamil Nadu,Cotton,Rice
Black,4.5,High,Winter,Kerala,Cotton,Soybean
Red,7.82,Medium,Kharif,Bihar,Pulses,Rice
Alluvial,7.35,High,Winter,Punjab,Cotton,Groundnut
Red,7.6,Low,Rabi,Tamil Nadu,Sugarcane,Maize
Clay,6.53,High,Zaid,Uttar Pradesh,Wheat,Groundnut
Black,5.79,High,Winter,Tamil Nadu,Sugarcane,Pulses
Laterite,5.77,Low,Winter,Telangana,Sugarcane,Cumin
Red,6.97,High,Kharif,Tamil Nadu,Maize,Soybean
Black,4.7,Low,Rabi,Haryana,Pulses,Sugarcane
Alluvial,8.5,Low,Zaid,Uttar Pradesh,Groundnut,Cumin
Sandy,6.45,Medium,Summer,Tamil Nadu,Pulses,Groundnut
Alluvial,4.86,Low,Summer,Karnataka,Sugarcane,Maize
Alluvial,5.33,Low,Rabi,Telangana,Sugarcane,Cumin
Alluvial,6.8,High,Kharif,Haryana,Groundnut,Cumin
Sandy,6.68,Medium,Summer,Karnataka,Pulses,Cotton
Black,6.29,High,Rabi,Kerala,Maize,Maize
Red,5.12,High,Rabi,Uttar Pradesh,Groundnut,Sugarcane
Black,5.17,High,Kharif,Telangana,Maize,Soybean
Sandy,6.84,Medium,Kharif,Kerala,Wheat,Cotton
Laterite,5.16,Medium,Zaid,Bihar,Pulses,Wheat
Alluvial,8.27,Low,Kharif,Maharashtra,None,Soybean
Laterite,7.73,Low,Summer,Karnataka,Pulses,Rice
Black,6.32,High,Zaid,Telangana,Sugarcane,Cotton
Black,5.49,Medium,Summer,Uttar Pradesh,Groundnut,Rice
Black,8.04,Medium,Summer,Punjab,Wheat,Maize
Sandy,5.75,Low,Zaid,Kerala,Cotton,Soybean
Alluvial,7.87,High,Kharif,Uttar Pradesh,None,Pulses
Clay,8.33,Medium,Kharif,Haryana,Sugarcane,Cotton
Laterite,7.49,Medium,Winter,Punjab,Cotton,Soybean
Alluvial,7.56,Low,Winter,Karnataka,Pulses,Groundnut
Red,5.55,High,Zaid,Haryana,Cotton,Cotton
Laterite,6.22,Medium,Summer,Bihar,None,Wheat
Sandy,5.92,Medium,Rabi,Maharashtra,Rice,Sugarcane
Red,5.3,Low,Rabi,Tamil Nadu,Sugarcane,Soybean
Laterite,8.22,Medium,Zaid,Karnataka,Sugarcane,Rice
Red,6.88,Low,Summer,Uttar Pradesh,Groundnut,Wheat
Sandy,8.0,Low,Winter,Telangana,Groundnut,Cotton
Black,6.53,High,Summer,Telangana,Cotton,Groundnut
Alluvial,5.75,High,Zaid,Punjab,Rice,Cotton
Black,8.23,Medium,Zaid,Haryana,Rice,Soybean
Loamy,4.56,Low,Kharif,Maharashtra,Pulses,Wheat
Loamy,7.12,Medium,Winter,Telangana,Sugarcane,Pulses
Sandy,6.53,Low,Zaid,Tamil Nadu,Pulses,Soybean
Alluvial,8.13,Low,Winter,Bihar,Maize,Soybean
Alluvial,6.18,Medium,Summer,Haryana,Cotton,Groundnut
Clay,7.33,High,Rabi,Gujarat,Pulses,Cotton
Loamy,6.99,Medium,Rabi,Haryana,Rice,Cotton
Red,8.47,Low,Summer,Karnataka,Maize,Banana
Sandy,6.21,High,Zaid,Gujarat,None,Pulses
Black,6.8,Low,Rabi,Uttar Pradesh,Wheat,Sugarcane
Clay,7.35,Low,Summer,Telangana,Cotton,Rice
Alluvial,5.51,Low,Rabi,Punjab,Wheat,Cotton
Laterite,8.44,Low,Rabi,Telangana,Wheat,Cumin
Black,6.98,Low,Kharif,Kerala,None,Groundnut
Red,8.28,Low,Rabi,Bihar,None,Soybean
Clay,6.3,High,Summer,Telangana,None,Banana
Clay,5.21,Medium,Winter,Haryana,Groundnut,Wheat
Black,5.48,Medium,Rabi,Bihar,Groundnut,Maize
Clay,7.67,Low,Zaid,Uttar Pradesh,Maize,Cumin
Sandy,6.34,Low,Zaid,Tamil Nadu,Rice,Rice
Alluvial,4.97,High,Summer,Karnataka,Rice,Groundnut
Alluvial,7.03,Low,Kharif,Gujarat,Pulses,Wheat
Black,7.48,High,Winter,Tamil Nadu,Maize,Cotton
Black,5.81,Medium,Kharif,Tamil Nadu,Maize,Maize
Clay,6.45,High,Summer,Haryana,Wheat,Rice
Sandy,6.01,Low,Kharif,Karnataka,None,Cumin
Clay,7.65,High,Winter,Haryana,Sugarcane,Banana
Laterite,8.04,Low,Summer,Haryana,Sugarcane,Cumin
Red,7.13,High,Winter,Uttar Pradesh,Groundnut,Cumin
Laterite,5.0,Medium,Summer,Uttar Pradesh,None,Maize
Clay,5.18,Low,Winter,Tamil Nadu,None,Maize
Black,4.84,Low,Winter,Haryana,Pulses,Cotton
Laterite,7.57,High,Zaid,Tamil Nadu,Groundnut,Wheat
Laterite,5.33,Low,Zaid,Gujarat,Pulses,Cotton
Red,6.74,High,Kharif,Uttar Pradesh,Cotton,Sugarcane
Sandy,4.94,High,Summer,Uttar Pradesh,Cotton,Cumin
Red,5.06,High,Rabi,Kerala,Maize,Maize
Sandy,7.7,Low,Zaid,Maharashtra,Cotton,Cumin
Laterite,8.03,Medium,Kharif,Uttar Pradesh,Wheat,Pulses
Alluvial,8.49,Medium,Rabi,Bihar,Groundnut,Maize
Loamy,5.67,Low,Kharif,Uttar Pradesh,None,Soybean
Sandy,4.85,Low,Zaid,Haryana,None,Maize
Laterite,7.86,High,Zaid,Haryana,Wheat,Sugarcane
Black,5.81,Medium,Kharif,Gujarat,Maize,Cotton
Red,5.78,High,Rabi,Telangana,None,Groundnut
Loamy,5.46,Medium,Summer,Punjab,Pulses,Sugarcane
Loamy,5.72,Low,Summer,Karnataka,Wheat,Rice
Sandy,4.54,Low,Kharif,Tamil Nadu,Rice,Maize
Loamy,8.13,Medium,Rabi,Haryana,Sugarcane,Pulses
Red,7.14,High,Kharif,Telangana,Maize,Pulses
Sandy,8.42,Medium,Zaid,Kerala,Groundnut,Groundnut
Alluvial,5.99,Medium,Summer,Maharashtra,Groundnut,Rice
Loamy,7.23,Low,Zaid,Karnataka,None,Groundnut
Loamy,7.16,Medium,Winter,Kerala,Rice,Sugarcane
Alluvial,8.26,Low,Rabi,Tamil Nadu,Groundnut,Maize
Loamy,6.69,Medium,Winter,Kerala,Groundnut,Pulses
Clay,6.96,Low,Rabi,Karnataka,Groundnut,Cumin
Sandy,5.7,High,Summer,Uttar Pradesh,Maize,Banana
Sandy,5.43,High,Kharif,Karnataka,Pulses,Banana
Loamy,5.44,Medium,Summer,Telangana,Sugarcane,Pulses
Laterite,4.56,Medium,Rabi,Maharashtra,Cotton,Banana
Alluvial,6.14,High,Summer,Karnataka,Pulses,Banana
Loamy,5.54,Medium,Rabi,Gujarat,None,Wheat
Red,7.11,Medium,Zaid,Kerala,Rice,Sugarcane
Red,7.95,High,Rabi,Uttar Pradesh,None,Pulses
Loamy,5.31,High,Winter,Tamil Nadu,Wheat,Maize
Sandy,7.18,High,Zaid,Karnataka,Cotton,Rice
Laterite,5.09,Medium,Zaid,Gujarat,Pulses,Cumin
Alluvial,7.65,High,Kharif,Bihar,Pulses,Cotton
Sandy,4.93,Medium,Winter,Haryana,None,Soybean
Red,5.69,Low,Summer,Haryana,None,Maize
Red,7.22,Low,Winter,Gujarat,Pulses,Maize
Clay,8.22,Medium,Rabi,Haryana,Groundnut,Soybean
Laterite,5.19,Medium,Summer,Karnataka,Groundnut,Sugarcane
Clay,8.47,High,Winter,Bihar,None,Pulses
Black,6.4,Low,Rabi,Haryana,Cotton,Groundnut
Black,6.89,Low,Kharif,Punjab,Sugarcane,Banana
Laterite,5.66,Medium,Summer,Haryana,Cotton,Groundnut
Laterite,5.41,High,Zaid,Uttar Pradesh,Rice,Wheat
Red,7.4,Low,Winter,Karnataka,Wheat,Rice
Laterite,6.34,Medium,Zaid,Bihar,Cotton,Sugarcane
Clay,6.79,High,Summer,Maharashtra,Cotton,Cumin
Alluvial,6.75,High,Rabi,Telangana,None,Maize
Sandy,5.34,Medium,Kharif,Bihar,None,Pulses
Clay,7.65,Medium,Rabi,Kerala,Groundnut,Banana
Clay,4.99,High,Summer,Telangana,Pulses,Groundnut
Loamy,7.13,Medium,Summer,Telangana,Groundnut,Cumin
Sandy,6.83,Medium,Summer,Kerala,Groundnut,Soybean
Sandy,7.33,Medium,Winter,Tamil Nadu,Pulses,Maize
Red,4.58,High,Kharif,Uttar Pradesh,Wheat,Rice
Clay,7.26,Medium,Rabi,Gujarat,Wheat,Cumin
Loamy,6.27,Medium,Rabi,Kerala,None,Sugarcane
Laterite,7.49,Low,Rabi,Punjab,Cotton,Rice
Clay,5.97,Medium,Zaid,Haryana,Rice,Banana
Red,7.62,Medium,Kharif,Punjab,Wheat,Maize
Sandy,8.43,Medium,Summer,Tamil Nadu,None,Maize
Red,6.52,High,Rabi,Gujarat,Maize,Rice
Sandy,5.89,Medium,Rabi,Maharashtra,Wheat,Sugarcane
Black,5.17,Low,Winter,Telangana,Groundnut,Pulses
Laterite,5.35,High,Kharif,Haryana,Rice,Rice
Alluvial,6.25,Medium,Winter,Tamil Nadu,Rice,Cumin
Clay,6.32,Medium,Kharif,Punjab,Rice,Cotton
Red,4.72,Medium,Rabi,Gujarat,Wheat,Sugarcane
Sandy,7.26,Medium,Kharif,Tamil Nadu,Groundnut,Wheat
Sandy,5.94,Low,Rabi,Haryana,Maize,Wheat
Alluvial,6.41,Low,Kharif,Gujarat,Wheat,Cotton
Alluvial,6.03,Medium,Zaid,Maharashtra,Wheat,Cumin
Sandy,6.36,Medium,Winter,Bihar,Rice,Pulses
Black,7.55,High,Winter,Karnataka,Cotton,Maize
Loamy,4.56,High,Rabi,Telangana,Rice,Banana
Sandy,8.39,Medium,Winter,Maharashtra,Groundnut,Cumin
Alluvial,6.8,Medium,Summer,Gujarat,Wheat,Cumin
Red,6.0,Low,Kharif,Tamil Nadu,Sugarcane,Rice
Black,7.48,High,Winter,Haryana,Rice,Sugarcane
Alluvial,5.91,Medium,Winter,Tamil Nadu,Maize,Maize
Laterite,8.07,High,Rabi,Gujarat,Sugarcane,Cumin
Sandy,5.1,High,Winter,Kerala,Pulses,Sugarcane
Loamy,5.92,Low,Kharif,Kerala,Maize,Rice
Black,8.36,Low,Zaid,Bihar,Pulses,Pulses
Red,8.28,Medium,Kharif,Karnataka,Rice,Banana
Alluvial,6.09,High,Kharif,Gujarat,None,Banana
Black,6.13,High,Winter,Punjab,None,Maize
Alluvial,5.2,Low,Zaid,Telangana,Maize,Pulses
Laterite,6.55,Low,Winter,Karnataka,Sugarcane,Sugarcane
Alluvial,5.81,Low,Kharif,Telangana,Sugarcane,Maize
Laterite,6.27,Low,Summer,Tamil Nadu,Pulses,Sugarcane
Clay,4.9,High,Zaid,Bihar,Cotton,Pulses
Sandy,5.06,Medium,Kharif,Maharashtra,Rice,Maize
Loamy,7.84,Low,Summer,Punjab,None,Banana
Sandy,5.09,Medium,Zaid,Maharashtra,Rice,Cumin
Red,7.7,High,Summer,Kerala,Pulses,Cotton
Alluvial,5.25,Low,Rabi,Maharashtra,Rice,Rice
Alluvial,6.03,High,Summer,Punjab,Sugarcane,Maize
Laterite,6.05,High,Winter,Karnataka,Pulses,Wheat
Black,6.9,Low,Zaid,Haryana,Cotton,Soybean
Clay,7.89,Low,Kharif,Tamil Nadu,Sugarcane,Banana
Red,4.51,High,Zaid,Maharashtra,Sugarcane,Wheat
Black,6.76,Low,Summer,Telangana,Cotton,Sugarcane
Red,5.94,High,Summer,Uttar Pradesh,Wheat,Banana
Sandy,5.88,Medium,Summer,Tamil Nadu,Cotton,Sugarcane
Sandy,5.7,High,Zaid,Bihar,Pulses,Banana
Laterite,5.0,High,Kharif,Kerala,Groundnut,Rice
Laterite,5.97,Low,Winter,Karnataka,Rice,Rice
Red,6.2,Low,Winter,Uttar Pradesh,Wheat,Pulses
Black,4.88,Medium,Rabi,Tamil Nadu,Maize,Cumin
Clay,4.92,Medium,Winter,Bihar,Rice,Sugarcane
Black,7.77,High,Winter,Punjab,None,Pulses
Black,5.0,High,Winter,Punjab,Wheat,Sugarcane
Red,6.87,Low,Summer,Haryana,Wheat,Sugarcane
Laterite,5.03,Medium,Zaid,Bihar,Cotton,Wheat
Loamy,5.5,Low,Kharif,Bihar,None,Pulses
Laterite,6.71,Medium,Winter,Kerala,None,Rice
Laterite,4.95,Medium,Summer,Maharashtra,Wheat,Maize
Laterite,6.75,High,Kharif,Tamil Nadu,Cotton,Maize
Black,5.23,High,Rabi,Maharashtra,Sugarcane,Wheat
Black,6.41,High,Winter,Kerala,Groundnut,Maize
Clay,8.35,High,Summer,Karnataka,Maize,Sugarcane
Laterite,7.95,Medium,Summer,Tamil Nadu,Pulses,Banana
Alluvial,7.57,Low,Rabi,Gujarat,Wheat,Maize
Clay,6.12,High,Winter,Bihar,Pulses,Maize
Clay,7.94,Low,Rabi,Tamil Nadu,Pulses,Cotton
Red,7.65,Medium,Winter,Karnataka,Rice,Rice
Laterite,5.93,Medium,Summer,Haryana,Groundnut,Groundnut
Sandy,8.06,Medium,Zaid,Uttar Pradesh,Sugarcane,Pulses
Red,5.28,High,Summer,Telangana,None,Groundnut
Sandy,5.04,Medium,Rabi,Kerala,Maize,Groundnut
Laterite,4.56,Medium,Kharif,Gujarat,Rice,Banana
Alluvial,6.5,Medium,Zaid,Bihar,Sugarcane,Rice
Clay,7.13,Medium,Zaid,Telangana,Rice,Maize
Black,7.24,Low,Winter,Bihar,Maize,Banana
Alluvial,6.01,Medium,Winter,Maharashtra,Pulses,Cumin
Loamy,8.47,Medium,Kharif,Punjab,None,Sugarcane
Laterite,4.85,High,Winter,Karnataka,Rice,Soybean
Clay,7.66,Low,Winter,Punjab,Maize,Wheat
Black,5.11,Medium,Summer,Tamil Nadu,Maize,Sugarcane
Laterite,7.69,High,Zaid,Maharashtra,Rice,Cumin
Alluvial,4.96,Medium,Rabi,Kerala,Pulses,Wheat
Laterite,6.48,Medium,Zaid,Uttar Pradesh,Rice,Pulses
Red,7.55,Low,Summer,Gujarat,Maize,Cumin
Sandy,6.57,Low,Kharif,Gujarat,Sugarcane,Rice
Black,4.78,Medium,Rabi,Tamil Nadu,Wheat,Sugarcane
Sandy,5.0,High,Zaid,Maharashtra,Pulses,Soybean
Black,4.77,High,Winter,Telangana,Sugarcane,Maize
Black,6.16,Low,Summer,Uttar Pradesh,Rice,Rice
Alluvial,6.06,High,Summer,Bihar,None,Wheat
Loamy,6.19,Medium,Rabi,Uttar Pradesh,Cotton,Banana
Sandy,6.78,Medium,Kharif,Uttar Pradesh,Wheat,Soybean
Loamy,7.92,Medium,Zaid,Maharashtra,Cotton,Maize
Alluvial,4.71,Low,Kharif,Telangana,Cotton,Wheat
Laterite,7.45,Low,Kharif,Karnataka,Pulses,Cumin
Clay,6.81,Medium,Kharif,Tamil Nadu,Rice,Cotton
Loamy,5.93,Medium,Winter,Bihar,Rice,Wheat
Clay,6.92,High,Summer,Kerala,Rice,Pulses
Alluvial,7.3,Medium,Rabi,Karnataka,Maize,Maize
Loamy,6.91,Low,Kharif,Bihar,None,Groundnut
Laterite,5.62,High,Zaid,Bihar,Cotton,Cotton
Laterite,6.41,Low,Zaid,Gujarat,None,Cumin
Sandy,8.37,Medium,Summer,Gujarat,Maize,Sugarcane
Alluvial,7.3,High,Zaid,Kerala,Maize,Banana
Clay,6.46,High,Summer,Haryana,Cotton,Pulses
Loamy,6.11,Medium,Kharif,Punjab,Cotton,Pulses
Black,7.51,High,Zaid,Gujarat,Groundnut,Rice
Loamy,8.24,Low,Kharif,Bihar,Sugarcane,Cumin
Alluvial,7.31,Low,Winter,Telangana,None,Wheat
Clay,4.58,Low,Zaid,Bihar,Pulses,Cotton
Red,4.78,Low,Summer,Uttar Pradesh,None,Wheat
Clay,4.68,Low,Summer,Gujarat,Wheat,Rice
Clay,4.79,Low,Rabi,Maharashtra,Wheat,Wheat
Red,5.96,High,Rabi,Maharashtra,Wheat,Wheat
Loamy,8.06,Low,Rabi,Uttar Pradesh,Cotton,Soybean
Clay,6.0,High,Rabi,Telangana,Rice,Pulses
Sandy,7.73,Medium,Rabi,Haryana,None,Maize
Clay,5.53,Medium,Zaid,Kerala,Rice,Cumin
Loamy,6.88,Low,Winter,Gujarat,Groundnut,Cotton
Loamy,5.91,Medium,Kharif,Karnataka,None,Maize
Laterite,7.41,Medium,Kharif,Kerala,Rice,Pulses
Loamy,6.29,Medium,Winter,Tamil Nadu,Cotton,Cotton
Clay,5.86,Low,Rabi,Haryana,Sugarcane,Soybean
Red,8.0,Low,Winter,Kerala,Groundnut,Groundnut
Clay,5.75,Medium,Winter,Telangana,Groundnut,Banana
Red,6.23,High,Winter,Kerala,Sugarcane,Soybean
Red,5.59,Low,Zaid,Haryana,Rice,Groundnut
Loamy,8.28,High,Zaid,Kerala,Groundnut,Cotton
Laterite,6.36,Low,Kharif,Bihar,Wheat,Rice
Red,5.86,Low,Zaid,Tamil Nadu,None,Maize
Black,4.85,Medium,Kharif,Tamil Nadu,None,Cotton
Laterite,5.68,High,Summer,Gujarat,Rice,Cotton
Clay,7.77,Low,Winter,Punjab,None,Banana
Loamy,7.77,Medium,Rabi,Maharashtra,Maize,Rice
Red,5.13,High,Rabi,Maharashtra,Groundnut,Sugarcane
Laterite,6.38,High,Summer,Uttar Pradesh,Rice,Wheat
Red,7.18,Low,Kharif,Kerala,Cotton,Wheat
Loamy,5.1,Medium,Rabi,Haryana,Rice,Sugarcane
Sandy,7.79,Medium,Zaid,Gujarat,Cotton,Soybean
Red,7.05,High,Winter,Bihar,Groundnut,Cumin
Red,7.29,Medium,Kharif,Bihar,Wheat,Wheat
Loamy,8.01,High,Zaid,Bihar,None,Cumin
Clay,5.47,Low,Zaid,Gujarat,Cotton,Groundnut
Clay,7.33,Low,Kharif,Punjab,Groundnut,Groundnut
Black,6.9,High,Rabi,Kerala,None,Pulses
Red,5.1,High,Zaid,Uttar Pradesh,None,Soybean
Clay,4.71,Medium,Winter,Karnataka,Pulses,Sugarcane
Sandy,8.44,Medium,Winter,Telangana,Rice,Groundnut
Black,5.35,High,Winter,Maharashtra,Maize,Cumin
Sandy,7.41,Low,Summer,Karnataka,Pulses,Rice
Alluvial,7.04,Low,Winter,Punjab,Wheat,Banana
Alluvial,6.79,High,Zaid,Karnataka,Wheat,Banana
Alluvial,8.19,Low,Kharif,Bihar,Pulses,Rice
Loamy,6.53,Low,Winter,Punjab,Pulses,Groundnut
Loamy,6.31,Low,Winter,Karnataka,Wheat,Pulses
Sandy,7.62,Medium,Zaid,Kerala,Rice,Soybean
Laterite,8.2,Low,Zaid,Karnataka,Rice,Rice
Laterite,7.53,Low,Summer,Gujarat,Wheat,Cumin
Black,7.7,High,Summer,Maharashtra,Wheat,Rice
Alluvial,6.86,Low,Kharif,Maharashtra,Groundnut,Soybean
Laterite,5.84,Low,Rabi,Maharashtra,Pulses,Cumin
Loamy,6.61,High,Rabi,Karnataka,Groundnut,Maize
Clay,5.83,High,Summer,Tamil Nadu,None,Maize
Black,5.34,Medium,Winter,Tamil Nadu,Sugarcane,Pulses
Loamy,8.02,Medium,Winter,Punjab,Maize,Groundnut
Laterite,5.82,High,Winter,Uttar Pradesh,Maize,Rice
Laterite,7.68,Low,Winter,Punjab,Wheat,Sugarcane
Black,6.8,High,Summer,Bihar,Rice,Cotton
Laterite,4.69,High,Rabi,Maharashtra,Groundnut,Rice
Black,8.33,Medium,Zaid,Karnataka,Groundnut,Wheat
Alluvial,6.04,High,Winter,Gujarat,Rice,Maize
Alluvial,7.7,High,Rabi,Uttar Pradesh,Sugarcane,Cumin
Clay,6.89,High,Rabi,Haryana,Sugarcane,Pulses
Alluvial,5.97,Medium,Kharif,Gujarat,Maize,Cumin
Sandy,7.78,Low,Winter,Uttar Pradesh,Wheat,Cumin
Red,4.89,Medium,Rabi,Punjab,Cotton,Wheat
Red,8.4,Medium,Kharif,Telangana,Pulses,Groundnut
Black,7.74,Low,Zaid,Kerala,Cotton,Banana
Clay,8.24,Medium,Summer,Kerala,Pulses,Cumin
Sandy,5.84,High,Kharif,Gujarat,None,Pulses
Sandy,6.68,Low,Winter,Kerala,Maize,Pulses
Clay,6.55,Medium,Winter,Karnataka,Groundnut,Cumin
Clay,7.94,High,Winter,Kerala,Pulses,Rice
Black,6.65,Medium,Kharif,Gujarat,Cotton,Pulses
Loamy,4.73,Low,Kharif,Tamil Nadu,Wheat,Pulses
Sandy,6.87,Low,Winter,Punjab,Cotton,Pulses
Clay,7.38,Medium,Zaid,Kerala,Maize,Cumin
Laterite,8.03,Low,Rabi,Uttar Pradesh,Rice,Rice
Loamy,7.29,High,Rabi,Haryana,Rice,Rice
Clay,5.42,Medium,Zaid,Uttar Pradesh,Rice,Wheat
Red,6.21,Low,Summer,Maharashtra,None,Cumin
Sandy,6.67,Low,Summer,Tamil Nadu,Wheat,Cumin
Black,8.49,Low,Rabi,Tamil Nadu,Pulses,Sugarcane
Laterite,6.28,Medium,Winter,Uttar Pradesh,Pulses,Sugarcane
Laterite,6.69,Medium,Rabi,Uttar Pradesh,Pulses,Soybean
Black,5.31,High,Rabi,Uttar Pradesh,Groundnut,Wheat
Alluvial,4.86,Low,Rabi,Maharashtra,None,Groundnut
Red,7.9,Medium,Zaid,Punjab,Groundnut,Banana
Laterite,4.65,Medium,Winter,Telangana,Wheat,Groundnut
Black,7.72,High,Kharif,Telangana,Rice,Cumin
Clay,6.82,High,Kharif,Haryana,Sugarcane,Groundnut
Black,6.28,Medium,Winter,Bihar,Pulses,Maize
Loamy,5.59,Low,Kharif,Gujarat,Groundnut,Cotton
Laterite,7.65,Medium,Summer,Telangana,Sugarcane,Pulses
Laterite,5.57,High,Summer,Kerala,Groundnut,Wheat
Laterite,6.36,High,Kharif,Haryana,None,Cumin
Red,7.36,High,Summer,Kerala,Sugarcane,Pulses
Laterite,6.4,High,Rabi,Uttar Pradesh,Sugarcane,Wheat
Black,7.79,Low,Kharif,Bihar,None,Pulses
Loamy,7.34,Low,Summer,Punjab,Groundnut,Maize
Alluvial,5.24,Medium,Winter,Karnataka,Maize,Banana
Red,6.0,Low,Kharif,Bihar,Cotton,Banana
Loamy,5.2,Low,Kharif,Maharashtra,Groundnut,Sugarcane
Alluvial,5.99,Medium,Kharif,Haryana,Cotton,Cotton
Loamy,7.32,Low,Winter,Karnataka,Wheat,Wheat
Black,5.73,High,Rabi,Karnataka,None,Cumin
Clay,6.47,Low,Rabi,Maharashtra,Rice,Rice
Clay,6.69,Medium,Rabi,Kerala,Sugarcane,Cumin
Alluvial,7.52,High,Winter,Gujarat,Sugarcane,Cotton
Black,6.23,High,Winter,Bihar,Groundnut,Rice
Sandy,6.18,High,Kharif,Tamil Nadu,Groundnut,Pulses
Red,5.37,High,Kharif,Karnataka,Wheat,Cotton
Alluvial,6.41,High,Kharif,Maharashtra,Cotton,Cotton
