Soil_Type,Soil_pH,Moisture_Level,Season,Location_Region,Previous_Crop,Recommended_Crop
Loamy,6.21,Low,Zaid,Maharashtra,Sugarcane,Sugarcane
Red,5.13,Medium,Kharif,Gujarat,None,Cotton
Red,5.52,Low,Zaid,Kerala,Groundnut,Banana
Laterite,6.61,High,Zaid,Telangana,Sugarcane,Pulses
Red,6.7,High,Rabi,Bihar,Wheat,Cumin
Alluvial,8.14,Low,Zaid,Telangana,Sugarcane,Banana
Black,5.89,Low,Rabi,Telangana,None,Wheat
Loamy,6.83,Medium,Kharif,Haryana,Rice,Maize
Sandy,4.51,High,Kharif,Tamil Nadu,None,Maize
Clay,8.22,Medium,Rabi,Karnataka,Groundnut,Rice
Sandy,6.64,High,Rabi,Bihar,Pulses,Rice
Red,6.04,Low,Rabi,Kerala,Cotton,Pulses
Clay,7.44,Medium,Zaid,Telangana,Sugarcane,Maize
Loamy,7.39,Medium,Rabi,Kerala,Maize,Pulses
Clay,6.15,High,Rabi,Karnataka,Maize,Soybean
Alluvial,7.36,Low,Rabi,Kerala,Sugarcane,Pulses
Clay,7.34,Medium,Rabi,Maharashtra,Rice,Cumin
Sandy,6.82,Low,Rabi,Uttar Pradesh,Sugarcane,Soybean
Loamy,6.3,Low,Zaid,Haryana,None,Wheat
Alluvial,5.08,Low,Zaid,Haryana,Wheat,Sugarcane
Red,8.05,High,Rabi,Kerala,Cotton,Soybean
Laterite,7.78,High,Rabi,Haryana,Groundnut,Soybean
Sandy,4.54,High,Rabi,Tamil Nadu,Wheat,Soybean
Clay,5.96,Low,Zaid,Karnataka,None,Cotton
Sandy,7.75,Medium,Zaid,Haryana,Sugarcane,Wheat
Laterite,7.5,Low,Rabi,Maharashtra,Wheat,Pulses
Loamy,7.32,High,Rabi,Bihar,Rice,Maize
Laterite,4.88,Medium,Kharif,Karnataka,Sugarcane,Pulses
Red,7.74,High,Zaid,Karnataka,Wheat,Groundnut
Red,6.18,Low,Kharif,Tamil Nadu,Rice,Banana
Alluvial,4.81,High,Rabi,Tamil Nadu,Wheat,Maize
Sandy,4.73,High,Zaid,Gujarat,Sugarcane,Maize
Clay,8.38,Medium,Zaid,Maharashtra,None,Soybean
Laterite,4.99,Low,Zaid,Punjab,None,Rice
Alluvial,5.3,Medium,Zaid,Tamil Nadu,Wheat,Cumin
Red,6.18,Medium,Kharif,Haryana,Cotton,Cotton
Clay,5.07,Medium,Rabi,Kerala,Wheat,Pulses
Clay,8.33,Low,Rabi,Haryana,Sugarcane,Maize
Alluvial,8.11,High,Zaid,Uttar Pradesh,Pulses,Sugarcane
Laterite,6.41,Low,Rabi,Uttar Pradesh,Sugarcane,Soybean
Laterite,6.07,Low,Kharif,Tamil Nadu,Groundnut,Cotton
Clay,6.62,Medium,Kharif,Uttar Pradesh,Pulses,Cotton
Alluvial,6.99,Low,Rabi,Punjab,Rice,Pulses
Red,6.95,Medium,Zaid,Tamil Nadu,Pulses,Cotton
Red,7.23,Medium,Zaid,Maharashtra,Cotton,Wheat
Black,6.85,Low,Rabi,Maharashtra,Maize,Cotton
Loamy,6.12,Medium,Rabi,Punjab,Maize,Pulses
Sandy,7.89,Medium,Rabi,Uttar Pradesh,Cotton,Maize
Loamy,8.49,Medium,Rabi,Maharashtra,Groundnut,Rice
Clay,6.64,Medium,Rabi,Kerala,Rice,Groundnut
Black,6.77,Low,Zaid,Telangana,None,Maize
Black,4.57,Medium,Rabi,Maharashtra,Rice,Cumin
Red,6.28,Medium,Rabi,Kerala,None,Banana
Red,5.04,Low,Rabi,Punjab,Maize,Banana
Laterite,7.39,Low,Kharif,Bihar,Maize,Banana
Alluvial,6.88,Medium,Rabi,Bihar,Cotton,Wheat
Alluvial,6.11,High,Zaid,Tamil Nadu,Maize,Cotton
Alluvial,8.06,Low,Zaid,Uttar Pradesh,Cotton,Sugarcane
Black,5.65,Low,Zaid,Tamil Nadu,Sugarcane,Maize
Red,6.88,Low,Rabi,Uttar Pradesh,None,Rice
Red,8.44,High,Zaid,Punjab,Maize,Sugarcane
Alluvial,8.03,High,Kharif,Tamil Nadu,Groundnut,Pulses
Clay,7.16,Medium,Zaid,Bihar,Sugarcane,Soybean
Black,5.31,Medium,Zaid,Bihar,Pulses,Rice
Black,7.61,Medium,Rabi,Haryana,Maize,Soybean
Clay,6.69,Low,Kharif,Gujarat,Rice,Wheat
Loamy,6.17,High,Rabi,Uttar Pradesh,Maize,Wheat
Red,5.02,Medium,Zaid,Karnataka,Rice,Banana
Alluvial,8.01,High,Zaid,Haryana,Cotton,Pulses
Loamy,5.85,Low,Kharif,Maharashtra,Groundnut,Banana
Clay,4.8,Medium,Zaid,Telangana,Pulses,Sugarcane
Clay,7.71,High,Rabi,Tamil Nadu,Maize,Groundnut
Black,7.41,Low,Rabi,Tamil Nadu,Sugarcane,Soybean
Clay,8.35,High,Rabi,Haryana,None,Sugarcane
Red,6.54,High,Zaid,Punjab,Rice,Sugarcane
Clay,7.97,Medium,Rabi,Telangana,None,Maize
Alluvial,5.91,Medium,Rabi,Karnataka,Pulses,Wheat
Loamy,6.43,Medium,Rabi,Gujarat,Pulses,Banana
Clay,5.89,High,Rabi,Uttar Pradesh,Groundnut,Soybean
Red,7.32,Medium,Zaid,Kerala,Pulses,Cumin
Loamy,7.3,High,Zaid,Karnataka,Sugarcane,Soybean
Loamy,4.81,Medium,Zaid,Telangana,Sugarcane,Pulses
Loamy,5.66,Medium,Zaid,Haryana,Rice,Maize
Clay,8.0,Medium,Rabi,Maharashtra,Cotton,Sugarcane
Clay,7.39,Low,Rabi,Gujarat,Cotton,Banana
Clay,7.14,Low,Zaid,Gujarat,None,Groundnut
Laterite,4.85,High,Zaid,Karnataka,Sugarcane,Groundnut
Alluvial,5.07,Low,Rabi,Karnataka,Wheat,Banana
Sandy,4.72,High,Kharif,Tamil Nadu,Rice,Cotton
Clay,8.38,Low,Rabi,Telangana,Rice,Pulses
Clay,8.49,Medium,Zaid,Gujarat,Cotton,Cumin
Alluvial,5.07,Low,Rabi,Telangana,Pulses,Rice
Black,4.51,Low,Rabi,Punjab,Pulses,Maize
Red,7.34,High,Zaid,Karnataka,Cotton,Wheat
Sandy,7.43,Low,Rabi,Bihar,Pulses,Pulses
Sandy,5.79,High,Rabi,Uttar Pradesh,None,Soybean
Loamy,5.35,Low,Zaid,Kerala,Pulses,Wheat
Alluvial,5.85,Medium,Zaid,Karnataka,Rice,Sugarcane
Clay,5.96,Low,Zaid,Haryana,Rice,Pulses
Clay,5.8,High,Rabi,Haryana,Pulses,Wheat
Alluvial,7.37,Medium,Kharif,Kerala,Groundnut,Wheat
Alluvial,5.7,Low,Zaid,Haryana,Rice,Pulses
Black,7.24,Low,Rabi,Telangana,Rice,Groundnut
Clay,5.91,Medium,Rabi,Kerala,Cotton,Sugarcane
Clay,5.25,Medium,Zaid,Gujarat,Maize,Rice
Black,5.31,Low,Kharif,Tamil Nadu,Maize,Wheat
Loamy,6.92,High,Zaid,Bihar,Maize,Cumin
Laterite,6.35,High,Kharif,Maharashtra,Groundnut,Maize
Loamy,5.42,Low,Rabi,Karnataka,Groundnut,Cotton
Loamy,7.97,High,Kharif,Uttar Pradesh,Groundnut,Sugarcane
Laterite,6.48,High,Rabi,Bihar,None,Maize
Sandy,4.87,Low,Zaid,Karnataka,None,Pulses
Loamy,5.79,Low,Kharif,Punjab,Wheat,Cotton
Loamy,7.31,High,Zaid,Punjab,Groundnut,Soybean
Alluvial,5.98,Low,Zaid,Karnataka,Cotton,Sugarcane
Black,5.25,High,Zaid,Uttar Pradesh,Wheat,Groundnut
Black,8.06,Medium,Rabi,Gujarat,Cotton,Soybean
Black,8.4,High,Rabi,Gujarat,Rice,Rice
Clay,7.72,High,Rabi,Maharashtra,Rice,Pulses
Sandy,8.01,High,Zaid,Telangana,Cotton,Banana
Black,6.65,High,Kharif,Kerala,Groundnut,Rice
Sandy,5.54,Medium,Kharif,Kerala,Groundnut,Cumin
Laterite,6.24,Medium,Kharif,Uttar Pradesh,None,Sugarcane
Laterite,7.98,Low,Kharif,Bihar,Wheat,Soybean
Sandy,5.58,Low,Zaid,Bihar,Groundnut,Rice
Laterite,6.59,Low,Kharif,Uttar Pradesh,Rice,Soybean
Black,6.9,Medium,Rabi,Tamil Nadu,None,Groundnut
Black,8.03,High,Kharif,Telangana,None,Groundnut
Sandy,7.35,Medium,Kharif,Kerala,None,Rice
Sandy,5.15,Low,Zaid,Punjab,Maize,Cumin
Red,6.02,High,Rabi,Kerala,Sugarcane,Wheat
Black,8.26,Medium,Rabi,Kerala,Wheat,Cotton
Black,7.37,Low,Rabi,Tamil Nadu,Cotton,Sugarcane
Clay,4.61,Low,Kharif,Karnataka,Cotton,Maize
Laterite,5.95,Medium,Kharif,Maharashtra,Pulses,Soybean
Clay,6.71,High,Rabi,Kerala,Pulses,Rice
Clay,7.79,Medium,Rabi,Punjab,Wheat,Pulses
Laterite,7.63,High,Rabi,Kerala,Rice,Maize
Clay,6.74,Medium,Rabi,Gujarat,Sugarcane,Cumin
Sandy,6.88,Low,Zaid,Karnataka,Cotton,Sugarcane
Laterite,5.84,Low,Zaid,Karnataka,Sugarcane,Cotton
Loamy,7.89,Medium,Rabi,Punjab,Pulses,Groundnut
Red,6.41,High,Kharif,Bihar,Cotton,Cotton
Alluvial,4.79,Medium,Rabi,Uttar Pradesh,Maize,Pulses
Sandy,6.6,Low,Zaid,Kerala,Cotton,Pulses
Alluvial,7.72,High,Rabi,Gujarat,Rice,Cumin
Sandy,7.27,Low,Zaid,Maharashtra,Pulses,Maize
Clay,6.0,Medium,Zaid,Karnataka,Sugarcane,Rice
Clay,5.01,Medium,Zaid,Telangana,Groundnut,Cotton
Black,6.29,High,Kharif,Punjab,Groundnut,Cotton
Clay,8.22,High,Rabi,Kerala,Groundnut,Wheat
Laterite,6.84,Low,Zaid,Haryana,Groundnut,Cotton
Alluvial,7.72,High,Zaid,Telangana,Sugarcane,Soybean
Laterite,8.08,Low,Rabi,Haryana,Groundnut,Pulses
Loamy,6.32,Medium,Rabi,Kerala,Cotton,Wheat
Laterite,4.83,High,Kharif,Karnataka,Rice,Cumin
Loamy,5.67,High,Zaid,Uttar Pradesh,Maize,Soybean
Red,4.8,High,Rabi,Karnataka,Sugarcane,Soybean
Clay,7.41,Medium,Rabi,Uttar Pradesh,Pulses,Cumin
Laterite,4.91,Low,Kharif,Gujarat,Cotton,Rice
Clay,6.86,High,Zaid,Uttar Pradesh,Maize,Soybean
Clay,4.95,High,Zaid,Kerala,Rice,Wheat
Sandy,8.48,Medium,Rabi,Telangana,Rice,Groundnut
Loamy,6.86,Low,Kharif,Haryana,Groundnut,Soybean
Laterite,8.21,Low,Rabi,Haryana,Cotton,Soybean
Alluvial,5.68,Medium,Rabi,Kerala,Cotton,Banana
Red,7.46,Medium,Zaid,Tamil Nadu,Pulses,Cumin
Red,6.47,Low,Rabi,Tamil Nadu,Sugarcane,Rice
Loamy,7.26,Medium,Rabi,Tamil Nadu,Rice,Wheat
Red,8.21,Medium,Rabi,Bihar,Pulses,Soybean
Alluvial,7.69,High,Zaid,Gujarat,Groundnut,Pulses
Loamy,4.59,High,Rabi,Tamil Nadu,Maize,Soybean
Sandy,8.08,Medium,Rabi,Kerala,Maize,Maize
Sandy,5.46,Low,Rabi,Tamil Nadu,Maize,Sugarcane
Loamy,5.62,High,Zaid,Tamil Nadu,Cotton,Pulses
Red,6.02,High,Rabi,Gujarat,Pulses,Wheat
Black,7.76,Low,Zaid,Tamil Nadu,Sugarcane,Rice
Sandy,7.77,High,Zaid,Bihar,Groundnut,Wheat
Black,7.94,Low,Zaid,Kerala,Wheat,Sugarcane
Clay,5.15,High,Zaid,Karnataka,Groundnut,Groundnut
Black,5.11,Low,Zaid,Kerala,Wheat,Rice
Sandy,4.66,Low,Kharif,Tamil Nadu,Rice,Maize
Red,6.14,Low,Zaid,Haryana,Maize,Groundnut
Alluvial,4.71,Low,Rabi,Kerala,Wheat,Banana
Loamy,6.34,Medium,Rabi,Kerala,Groundnut,Wheat
Loamy,6.31,Low,Kharif,Haryana,Rice,Pulses
Alluvial,8.41,Medium,Rabi,Uttar Pradesh,Pulses,Rice
Loamy,5.26,Low,Rabi,Telangana,Sugarcane,Sugarcane
Loamy,4.78,High,Zaid,Karnataka,Rice,Sugarcane
Loamy,8.37,High,Zaid,Uttar Pradesh,Groundnut,Sugarcane
Black,5.85,Low,Rabi,Haryana,Pulses,Soybean
Clay,5.15,Low,Rabi,Kerala,Rice,Cumin
Red,4.53,Low,Rabi,Bihar,Pulses,Soybean
Laterite,7.47,High,Rabi,Gujarat,None,Cumin
Black,5.88,Medium,Rabi,Haryana,Rice,Rice
Clay,7.26,Medium,Kharif,Tamil Nadu,Wheat,Sugarcane
Black,7.94,Medium,Rabi,Bihar,Sugarcane,Wheat
Laterite,4.99,High,Zaid,Kerala,Maize,Rice
Laterite,5.44,Low,Zaid,Punjab,Rice,Soybean
Sandy,7.55,High,Kharif,Tamil Nadu,Maize,Pulses
Clay,4.78,Medium,Rabi,Telangana,Rice,Rice
Red,8.48,Low,Kharif,Kerala,None,Banana
Laterite,7.67,Medium,Zaid,Telangana,Wheat,Banana
Loamy,6.46,Low,Zaid,Telangana,None,Sugarcane
Loamy,5.1,Medium,Kharif,Maharashtra,Sugarcane,Pulses
Black,5.8,Low,Rabi,Karnataka,Cotton,Cotton
Sandy,4.65,High,Rabi,Kerala,Wheat,Wheat
Black,7.01,Low,Zaid,Karnataka,Cotton,Rice
Loamy,7.27,Low,Zaid,Kerala,Groundnut,Soybean
Clay,6.35,Low,Zaid,Karnataka,None,Wheat
Red,6.13,Medium,Rabi,Haryana,Groundnut,Pulses
Loamy,5.86,Low,Zaid,Tamil Nadu,Pulses,Rice
Black,8.34,Medium,Rabi,Maharashtra,Pulses,Sugarcane
Clay,7.78,Low,Kharif,Telangana,Groundnut,Soybean
Alluvial,8.34,High,Zaid,Punjab,Maize,Pulses
Sandy,8.17,High,Rabi,Gujarat,Sugarcane,Groundnut
Black,5.95,Low,Kharif,Uttar Pradesh,Sugarcane,Cotton
Loamy,4.83,Medium,Rabi,Kerala,Maize,Groundnut
Sandy,6.16,Medium,Rabi,Kerala,Maize,Groundnut
Black,6.81,Low,Zaid,Punjab,Pulses,Banana
Red,5.53,Medium,Rabi,Tamil Nadu,Rice,Soybean
Red,6.23,High,Kharif,Gujarat,Sugarcane,Pulses
Sandy,4.69,Low,Rabi,Karnataka,None,Banana
Alluvial,6.16,Low,Kharif,Karnataka,Pulses,Banana
Clay,7.6,Medium,Zaid,Telangana,Maize,Pulses
Clay,8.38,High,Zaid,Punjab,Maize,Wheat
Alluvial,8.09,Low,Rabi,Tamil Nadu,Groundnut,Rice
Laterite,5.16,Low,Zaid,Tamil Nadu,Cotton,Rice
Sandy,8.05,Low,Zaid,Telangana,Pulses,Soybean
Sandy,8.39,High,Rabi,Bihar,Rice,Wheat
Clay,5.95,Low,Rabi,Karnataka,Sugarcane,Rice
Clay,7.94,Low,Rabi,Tamil Nadu,Pulses,Sugarcane
Loamy,8.27,Low,Kharif,Telangana,Wheat,Wheat
Red,5.19,Low,Kharif,Karnataka,Maize,Maize
Sandy,7.38,Medium,Zaid,Punjab,Cotton,Banana
Sandy,6.61,Medium,Zaid,Punjab,Rice,Banana
Sandy,5.3,Medium,Rabi,Tamil Nadu,Maize,Banana
Sandy,4.55,High,Rabi,Maharashtra,None,Cotton
Clay,7.97,Medium,Zaid,Telangana,Cotton,Cumin
Alluvial,7.85,High,Zaid,Maharashtra,Maize,Cotton
Clay,5.51,High,Zaid,Karnataka,Sugarcane,Banana
Black,6.13,Low,Kharif,Gujarat,Maize,Sugarcane
Black,6.82,Low,Rabi,Gujarat,Groundnut,Soybean
Loamy,4.98,High,Zaid,Haryana,None,Groundnut
Sandy,5.57,Medium,Zaid,Maharashtra,Sugarcane,Pulses
Alluvial,6.78,Low,Zaid,Tamil Nadu,Groundnut,Wheat
Alluvial,4.89,Low,Zaid,Bihar,Pulses,Maize
Laterite,4.77,High,Rabi,Punjab,Cotton,Cumin
Red,5.62,Low,Zaid,Bihar,Maize,Maize
Black,4.83,Medium,Rabi,Bihar,None,Wheat
Alluvial,7.74,Medium,Rabi,Tamil Nadu,Sugarcane,Cumin
Loamy,6.67,High,Kharif,Gujarat,Wheat,Sugarcane
Red,6.0,Medium,Rabi,Gujarat,Cotton,Groundnut
Red,5.2,Low,Rabi,Bihar,Rice,Pulses
Sandy,7.08,High,Rabi,Uttar Pradesh,None,Cumin
Sandy,7.56,Low,Zaid,Gujarat,Pulses,Groundnut
Black,7.61,Medium,Rabi,Uttar Pradesh,Groundnut,Pulses
Black,7.47,High,Zaid,Haryana,Pulses,Cotton
Alluvial,6.46,Low,Rabi,Haryana,None,Groundnut
Alluvial,7.16,Low,Rabi,Karnataka,Sugarcane,Cotton
Alluvial,6.55,High,Rabi,Kerala,Wheat,Pulses
Red,6.22,High,Zaid,Telangana,Wheat,Rice
Black,7.43,High,Zaid,Kerala,Groundnut,Sugarcane
Sandy,7.57,Medium,Rabi,Maharashtra,Groundnut,Pulses
Laterite,6.63,High,Zaid,Haryana,Wheat,Pulses
Sandy,4.66,Low,Rabi,Telangana,Maize,Sugarcane
Clay,7.27,Medium,Rabi,Telangana,Groundnut,Soybean
Alluvial,5.8,High,Zaid,Uttar Pradesh,Wheat,Cotton
Black,6.46,High,Kharif,Tamil Nadu,Maize,Wheat
Loamy,7.99,High,Rabi,Tamil Nadu,Wheat,Soybean
Loamy,7.22,High,Zaid,Maharashtra,Rice,Cumin
Clay,6.12,Low,Rabi,Tamil Nadu,Cotton,Soybean
Red,7.53,Low,Rabi,Tamil Nadu,Maize,Sugarcane
Black,4.84,Low,Zaid,Punjab,Groundnut,Groundnut
Black,7.02,Medium,Rabi,Kerala,Maize,Pulses
Red,6.39,Low,Zaid,Kerala,Sugarcane,Maize
Black,6.85,High,Rabi,Uttar Pradesh,Wheat,Cotton
Clay,7.13,Low,Kharif,Telangana,None,Cumin
Sandy,6.54,High,Kharif,Punjab,Wheat,Banana
Loamy,6.3,Medium,Kharif,Tamil Nadu,Cotton,Pulses
Black,7.04,Medium,Zaid,Gujarat,Wheat,Rice
Clay,8.09,High,Rabi,Kerala,Maize,Banana
Laterite,7.03,Medium,Rabi,Kerala,Wheat,Maize
Laterite,8.26,Low,Zaid,Haryana,Groundnut,Pulses
Loamy,4.85,Low,Rabi,Telangana,None,Banana
Black,7.11,Medium,Rabi,Telangana,Wheat,Banana
Red,6.46,Medium,Zaid,Tamil Nadu,Wheat,Banana
Black,7.23,High,Zaid,Bihar,None,Groundnut
Laterite,6.61,High,Rabi,Punjab,Cotton,Maize
Sandy,4.81,Low,Zaid,Bihar,Maize,Wheat
Loamy,7.02,High,Zaid,Tamil Nadu,Cotton,Cumin
Laterite,6.19,Low,Zaid,Maharashtra,Cotton,Banana
Loamy,8.39,Low,Rabi,Telangana,Pulses,Rice
Laterite,8.41,Low,Rabi,Uttar Pradesh,Sugarcane,Soybean
Alluvial,7.87,Low,Rabi,Karnataka,Pulses,Banana
Loamy,8.03,Low,Rabi,Tamil Nadu,Cotton,Cumin
Loamy,8.49,High,Rabi,Tamil Nadu,Cotton,Wheat
Sandy,7.74,Low,Kharif,Punjab,Rice,Cumin
Black,5.71,Low,Rabi,Haryana,Maize,Cotton
Black,5.88,High,Zaid,Telangana,Pulses,Maize
Red,8.47,Low,Kharif,Maharashtra,Rice,Pulses
Black,8.15,Low,Rabi,Punjab,None,Cotton
Alluvial,8.03,Low,Rabi,Tamil Nadu,None,Soybean
Laterite,4.79,High,Rabi,Haryana,Sugarcane,Banana
Laterite,7.47,Low,Rabi,Punjab,Maize,Groundnut
Red,5.02,Low,Kharif,Telangana,Sugarcane,Banana
Clay,4.68,High,Kharif,Gujarat,Sugarcane,Banana
Sandy,8.24,High,Zaid,Gujarat,Maize,Soybean
Laterite,8.24,Low,Zaid,Kerala,Maize,Wheat
Red,4.84,High,Kharif,Kerala,Cotton,Sugarcane
Black,7.92,Medium,Zaid,Tamil Nadu,Maize,Pulses
Alluvial,5.87,Low,Rabi,Uttar Pradesh,Maize,Soybean
Black,6.43,High,Kharif,Kerala,Pulses,Wheat
Black,6.17,Low,Kharif,Kerala,Cotton,Groundnut
Clay,5.86,Medium,Rabi,Bihar,Rice,Pulses
Black,5.59,High,Zaid,Bihar,Pulses,Sugarcane
Sandy,6.05,High,Zaid,Karnataka,None,Cotton
Laterite,5.4,Low,Kharif,Punjab,Sugarcane,Cumin
Red,4.61,Low,Rabi,Uttar Pradesh,Maize,Rice
Laterite,7.89,High,Rabi,Uttar Pradesh,Sugarcane,Banana
Alluvial,6.4,Low,Kharif,Uttar Pradesh,None,Cotton
Clay,7.1,High,Zaid,Uttar Pradesh,Cotton,Sugarcane
Sandy,4.93,Low,Rabi,Kerala,Rice,Maize
Alluvial,7.85,High,Rabi,Gujarat,Groundnut,Maize
Sandy,6.83,High,Zaid,Telangana,Rice,Wheat
Laterite,4.55,High,Rabi,Karnataka,Maize,Banana
Clay,7.76,Low,Rabi,Punjab,Pulses,Rice
Sandy,4.68,Medium,Rabi,Punjab,Sugarcane,Banana
Clay,5.97,High,Kharif,Tamil Nadu,Pulses,Groundnut
Clay,4.81,Low,Rabi,Kerala,Maize,Cotton
Alluvial,6.32,Medium,Rabi,Gujarat,Rice,Banana
Alluvial,5.85,High,Zaid,Bihar,Maize,Soybean
Sandy,5.29,Medium,Rabi,Gujarat,Maize,Cotton
Sandy,8.5,High,Rabi,Uttar Pradesh,Sugarcane,Cumin
Clay,6.34,High,Kharif,Uttar Pradesh,None,Soybean
Clay,4.57,High,Zaid,Kerala,Wheat,Sugarcane
Sandy,7.68,Medium,Zaid,Karnataka,None,Cumin
Clay,7.26,High,Zaid,Uttar Pradesh,None,Pulses
Laterite,4.57,Low,Zaid,Kerala,Groundnut,Cumin
Red,7.57,Medium,Rabi,Punjab,Wheat,Maize
Black,6.47,Medium,Zaid,Karnataka,Wheat,Banana
Clay,6.42,High,Kharif,Gujarat,Wheat,Cotton
Red,6.03,Medium,Zaid,Uttar Pradesh,Groundnut,Pulses
Laterite,8.38,High,Zaid,Haryana,Maize,Pulses
Clay,5.55,High,Rabi,Bihar,Cotton,Cumin
Clay,7.64,Medium,Zaid,Gujarat,Sugarcane,Sugarcane
Clay,5.87,Medium,Rabi,Haryana,Pulses,Sugarcane
Loamy,7.12,Low,Rabi,Tamil Nadu,Groundnut,Cotton
Clay,5.89,High,Rabi,Telangana,Maize,Cumin
Loamy,6.63,Low,Zaid,Bihar,Maize,Groundnut
Alluvial,7.17,Medium,Rabi,Gujarat,Rice,Rice
Alluvial,5.0,Low,Zaid,Kerala,Sugarcane,Pulses
Clay,6.9,High,Kharif,Gujarat,Groundnut,Soybean
Alluvial,7.19,High,Zaid,Telangana,Wheat,Pulses
Red,7.2,High,Kharif,Gujarat,Maize,Rice
Red,7.4,Low,Rabi,Gujarat,Maize,Maize
Alluvial,7.42,Low,Rabi,Tamil Nadu,None,Rice
Black,4.68,Low,Kharif,Tamil Nadu,Pulses,Maize
Sandy,5.9,High,Rabi,Uttar Pradesh,None,Maize
Laterite,7.8,Medium,Zaid,Karnataka,Groundnut,Rice
Alluvial,4.9,Medium,Zaid,Kerala,Maize,Groundnut
Laterite,5.56,High,Zaid,Tamil Nadu,Rice,Rice
Sandy,6.63,Low,Rabi,Gujarat,None,Groundnut
Sandy,8.07,Low,Rabi,Maharashtra,Maize,Cumin
Laterite,6.08,Low,Rabi,Telangana,Groundnut,Pulses
Clay,6.28,Low,Rabi,Kerala,Pulses,Cumin
Laterite,7.13,High,Zaid,Telangana,Groundnut,Groundnut
Loamy,8.37,Medium,Zaid,Uttar Pradesh,Wheat,Soybean
Black,4.74,Medium,Kharif,Telangana,Wheat,Maize
Red,4.52,High,Zaid,Telangana,Cotton,Soybean
Clay,6.25,High,Zaid,Punjab,Cotton,Groundnut
Sandy,4.75,Medium,Rabi,Tamil Nadu,Groundnut,Cotton
Red,5.43,High,Kharif,Telangana,Groundnut,Wheat
Clay,4.9,High,Rabi,Uttar Pradesh,Pulses,Cotton
Black,6.81,High,Zaid,Maharashtra,Wheat,Wheat
Sandy,5.56,Low,Kharif,Telangana,Cotton,Pulses
Clay,5.86,Low,Kharif,Telangana,Sugarcane,Banana
Alluvial,8.27,Low,Rabi,Uttar Pradesh,Sugarcane,Cumin
Laterite,6.55,Medium,Zaid,Maharashtra,Wheat,Groundnut
Laterite,8.0,Low,Zaid,Tamil Nadu,Wheat,Banana
Black,4.66,Low,Rabi,Punjab,Sugarcane,Cumin
Alluvial,6.54,High,Zaid,Punjab,Rice,Banana
Alluvial,5.43,High,Zaid,Telangana,Pulses,Wheat
Loamy,6.14,Medium,Zaid,Telangana,Pulses,Wheat
Black,6.16,High,Rabi,Karnataka,Wheat,Pulses
Laterite,5.44,High,Zaid,Kerala,Maize,Cotton
Loamy,5.59,Medium,Kharif,Haryana,Cotton,Wheat
Clay,7.41,High,Zaid,Uttar Pradesh,Wheat,Soybean
Alluvial,6.06,High,Kharif,Punjab,Cotton,Groundnut
Red,5.61,High,Rabi,Maharashtra,Wheat,Pulses
Loamy,7.77,Low,Kharif,Uttar Pradesh,Maize,Maize
Sandy,7.49,High,Rabi,Punjab,Cotton,Wheat
Clay,6.81,Low,Zaid,Maharashtra,Cotton,Sugarcane
Sandy,7.7,Low,Kharif,Tamil Nadu,Groundnut,Pulses
Black,6.87,Low,Zaid,Gujarat,None,Soybean
Black,6.75,Medium,Kharif,Punjab,Maize,Groundnut
Clay,4.81,Medium,Zaid,Gujarat,Maize,Rice
Alluvial,7.2,Medium,Zaid,Punjab,Cotton,Maize
Sandy,4.77,Low,Rabi,Karnataka,Groundnut,Sugarcane
Laterite,7.58,Medium,Kharif,Gujarat,Rice,Soybean
Loamy,6.04,Medium,Zaid,Haryana,Maize,Soybean
Red,7.99,High,Rabi,Maharashtra,Pulses,Cotton
Red,5.73,Low,Rabi,Karnataka,Groundnut,Cumin
Alluvial,7.12,Medium,Zaid,Uttar Pradesh,Groundnut,Rice
Clay,7.45,High,Kharif,Maharashtra,Maize,Rice
Laterite,6.87,Low,Kharif,Haryana,Wheat,Rice
Laterite,5.64,High,Kharif,Telangana,Groundnut,Cotton
Sandy,5.12,Medium,Rabi,Bihar,Wheat,Groundnut
Sandy,5.45,Low,Kharif,Karnataka,Pulses,Rice
Clay,6.47,High,Kharif,Uttar Pradesh,Maize,Pulses
Black,5.65,Low,Zaid,Maharashtra,Groundnut,Soybean
Alluvial,6.77,Medium,Kharif,Uttar Pradesh,Cotton,Rice
Loamy,4.87,High,Zaid,Bihar,Rice,Pulses
Clay,7.54,High,Zaid,Haryana,Cotton,Groundnut
Clay,7.89,Medium,Zaid,Gujarat,Sugarcane,Wheat
Clay,5.77,High,Zaid,Karnataka,Rice,Pulses
Black,5.66,Medium,Rabi,Tamil Nadu,None,Pulses
Loamy,7.02,Medium,Rabi,Gujarat,Pulses,Cotton
Loamy,8.33,High,Rabi,Maharashtra,Maize,Groundnut
Clay,4.77,High,Zaid,Tamil Nadu,Groundnut,Groundnut
Alluvial,8.18,High,Kharif,Telangana,Sugarcane,Groundnut
Alluvial,8.31,Medium,Rabi,Punjab,Cotton,Wheat
Laterite,8.4,High,Zaid,Bihar,Pulses,Sugarcane
Red,5.81,Medium,Zaid,Tamil Nadu,Cotton,Soybean
Sandy,5.72,Low,Kharif,Karnataka,Groundnut,Soybean
Alluvial,4.75,High,Zaid,Haryana,Cotton,Maize
Black,6.34,Low,Zaid,Punjab,Rice,Wheat
Clay,4.91,High,Kharif,Haryana,None,Groundnut
Sandy,8.07,High,Rabi,Kerala,Maize,Cotton
